coenti;damesano;plajustado;margem;pl;AjustesContabeis;AjustesEconomicos;NovoPla;CMR
06785;200305;183839991,28;0;220497457,98;-36657466,7;0;0;0
06840;200305;114462908,11;0;123613991,63;-9151083,52;0;0;0
06912;200305;21409160,85;0;24285055,03;-2875894,18;0;0;0
10014;200305;0;0;0;0;0;0;0
10669;200305;0;0;0;0;0;0;0
10961;200305;0;0;0;0;0;0;0
20451;200305;3864730,44;0;4320319,28;-455588,84;0;0;0
22110;200305;8231122,41;0;8235056,05;-3933,63999999966;0;0;0
23566;200305;165912393;0;301675229;-135762836;0;0;0
27138;200305;2492082,69;0;2494016,31;-1933,62000000011;0;0;0
05096;200306;36838864,19;0;41028972,64;-4190108,45;0;0;0
05665;200306;56018067,52;0;76307127,2;-20289059,68;0;0;0
05690;200306;5196477,47;0;5240982,23;-44504,7600000007;0;0;0
05983;200306;1012182078,64;0;1322901552,66;-310719474,02;0;0;0
06351;200306;17338898,06;0;44122024,35;-26783126,29;0;0;0
06840;200306;120067514,61;0;127587851;-7520336,39;0;0;0
10596;200306;0;0;0;0;0;0;0
10961;200306;0;0;0;0;0;0;0
05151;200006;0;0;0;0;0;0;0
05177;200006;0;0;0;0;0;0;0
05185;200006;0;0;0;0;0;0;0
05231;200006;0;0;0;0;0;0;0
05444;200006;0;0;0;0;0;0;0
05690;200006;0;0;0;0;0;0;0
05711;200006;0;0;0;0;0;0;0
05878;200006;0;0;0;0;0;0;0
05975;200006;0;0;0;0;0;0;0
06050;200006;0;0;0;0;0;0;0
06122;200006;0;0;0;0;0;0;0
06181;200006;0;0;0;0;0;0;0
06416;200006;0;0;0;0;0;0;0
06483;200006;0;0;0;0;0;0;0
06611;200006;0;0;0;0;0;0;0
06726;200006;0;0;0;0;0;0;0
06840;200006;0;0;0;0;0;0;0
06921;200006;0;0;0;0;0;0;0
05142;200007;0;0;0;0;0;0;0
05321;200007;0;0;0;0;0;0;0
05363;200007;0;0;0;0;0;0;0
05401;200007;0;0;0;0;0;0;0
05657;200007;0;0;0;0;0;0;0
05886;200007;0;0;0;0;0;0;0
05941;200007;0;0;0;0;0;0;0
06271;200007;0;0;0;0;0;0;0
06688;200007;0;0;0;0;0;0;0
06726;200007;0;0;0;0;0;0;0
06734;200007;0;0;0;0;0;0;0
06807;200007;0;0;0;0;0;0;0
06921;200007;0;0;0;0;0;0;0
06939;200007;0;0;0;0;0;0;0
06955;200007;0;0;0;0;0;0;0
06971;200007;0;0;0;0;0;0;0
01007;200008;0;0;0;0;0;0;0
05151;200008;0;0;0;0;0;0;0
05401;200008;0;0;0;0;0;0;0
05533;200008;0;0;0;0;0;0;0
05614;200008;0;0;0;0;0;0;0
06351;200008;0;0;0;0;0;0;0
06416;200008;0;0;0;0;0;0;0
06572;200008;0;0;0;0;0;0;0
06653;200008;0;0;0;0;0;0;0
06734;200008;0;0;0;0;0;0;0
06858;200008;0;0;0;0;0;0;0
06998;200008;0;0;0;0;0;0;0
01007;200009;0;0;0;0;0;0;0
05070;200009;0;0;0;0;0;0;0
05291;200009;0;0;0;0;0;0;0
05487;200009;0;0;0;0;0;0;0
05541;200009;0;0;0;0;0;0;0
05649;200009;0;0;0;0;0;0;0
05908;200009;0;0;0;0;0;0;0
06033;200009;0;0;0;0;0;0;0
06157;200009;0;0;0;0;0;0;0
06408;200009;0;0;0;0;0;0;0
06785;200009;0;0;0;0;0;0;0
06998;200009;0;0;0;0;0;0;0
08141;200009;0;0;0;0;0;0;0
02143;200010;0;0;0;0;0;0;0
05002;200010;0;0;0;0;0;0;0
05126;200010;0;0;0;0;0;0;0
05142;200010;0;0;0;0;0;0;0
05282;200010;0;0;0;0;0;0;0
05312;200010;0;0;0;0;0;0;0
05321;200010;0;0;0;0;0;0;0
05754;200010;0;0;0;0;0;0;0
05843;200010;0;0;0;0;0;0;0
05991;200010;0;0;0;0;0;0;0
06009;200010;0;0;0;0;0;0;0
06394;200010;0;0;0;0;0;0;0
06661;200010;0;0;0;0;0;0;0
06998;200010;0;0;0;0;0;0;0
05215;200011;0;0;0;0;0;0;0
05436;200011;0;0;0;0;0;0;0
05843;200011;0;0;0;0;0;0;0
06106;200011;0;0;0;0;0;0;0
06173;200011;0;0;0;0;0;0;0
06378;200011;0;0;0;0;0;0;0
06432;200011;0;0;0;0;0;0;0
06548;200011;0;0;0;0;0;0;0
06696;200011;0;0;0;0;0;0;0
06785;200011;0;0;0;0;0;0;0
06955;200011;0;0;0;0;0;0;0
06980;200011;0;0;0;0;0;0;0
05011;200012;0;0;0;0;0;0;0
05274;200012;0;0;0;0;0;0;0
05312;200012;0;0;0;0;0;0;0
05720;200012;0;0;0;0;0;0;0
05789;200012;0;0;0;0;0;0;0
05908;200012;0;0;0;0;0;0;0
05991;200012;0;0;0;0;0;0;0
06068;200012;0;0;0;0;0;0;0
06084;200012;0;0;0;0;0;0;0
06122;200012;0;0;0;0;0;0;0
06173;200012;0;0;0;0;0;0;0
06181;200012;0;0;0;0;0;0;0
06246;200012;0;0;0;0;0;0;0
06271;200012;0;0;0;0;0;0;0
06360;200012;0;0;0;0;0;0;0
05053;200101;0;0;0;0;0;0;0
05118;200101;0;0;0;0;0;0;0
05321;200101;0;0;0;0;0;0;0
05614;200101;0;0;0;0;0;0;0
05622;200101;0;0;0;0;0;0;0
05754;200101;0;0;0;0;0;0;0
05762;200101;0;0;0;0;0;0;0
05991;200101;0;0;0;0;0;0;0
06033;200101;0;0;0;0;0;0;0
06041;200101;0;0;0;0;0;0;0
06432;200101;0;0;0;0;0;0;0
06785;200101;0;0;0;0;0;0;0
08141;200101;0;0;0;0;0;0;0
10332;200101;0;0;0;0;0;0;0
10707;200101;0;0;0;0;0;0;0
10979;200101;0;0;0;0;0;0;0
22268;200101;0;0;0;0;0;0;0
25712;200101;0;0;0;0;0;0;0
01007;200102;0;0;0;0;0;0;0
05070;200102;0;0;0;0;0;0;0
05118;200102;0;0;0;0;0;0;0
05142;200102;0;0;0;0;0;0;0
05282;200102;0;0;0;0;0;0;0
05321;200102;0;0;0;0;0;0;0
05614;200102;0;0;0;0;0;0;0
06432;200102;0;0;0;0;0;0;0
06866;200102;0;0;0;0;0;0;0
08141;200102;0;0;0;0;0;0;0
10120;200102;0;0;0;0;0;0;0
10405;200102;0;0;0;0;0;0;0
10669;200102;0;0;0;0;0;0;0
10677;200102;0;0;0;0;0;0;0
06467;200703;50618170,88;0;53796998,28;-3178827,4;0;0;0
06530;200703;13506315,38;0;13560940,98;-54625,5999999996;0;0;0
06572;200703;201285251,77;0;417473410,52;-216188158,75;0;0;0
10448;200703;0;0;0;0;0;0;0
10961;200703;0;0;0;0;0;0;0
11126;200703;0;0;0;0;0;0;0
02101;200704;34152928,71;0;37411028,46;-3258099,75;0;0;0
03034;200704;4183396,9;0;4191131,43;-7734,53000000026;0;0;0
04871;200704;8733195,61;0;8742380,19;-9184,58000000007;0;0;0
05177;200704;334194780,1;0;430471949,62;-96277169,52;0;0;0
05657;200704;3946511,22;0;3955599,32;-9088,09999999963;0;0;0
05983;200704;736449849,97;0;1509904516,01;-773454666,04;0;0;0
06041;200704;698951863,16;0;2305239716,92;-1606287853,76;0;0;0
06211;200704;5649936,91;0;5732601,97;-82665,0599999996;0;0;0
06351;200704;151128769,66;0;175696220,74;-24567451,08;0;0;0
06360;200704;17815276,14;0;17818635,37;-3359,23000000045;0;0;0
06416;200704;158532350,68;0;159960475,87;-1428125,19;0;0;0
06602;200704;62757249,41;0;71787066,88;-9029817,47;0;0;0
06912;200704;44454793,28;0;56074761,58;-11619968,3;0;0;0
10677;200704;0;0;0;0;0;0;0
10707;200704;0;0;0;0;0;0;0
10987;200704;0;0;0;0;0;0;0
23566;200704;550535461,57;0;550535461,57;0;0;0;0
26158;200704;162214646,08;0;163269362,78;-1054716,69999999;0;0;0
01147;200705;2544738,14;0;2544738,14;0;0;0;0
03328;200705;11575436,36;0;11899480,07;-324043,710000001;0;0;0
03816;200705;222060188,32;0;239295399,25;-17235210,93;0;0;0
05151;200705;120180184,17;0;125264879,2;-5084695,03;0;0;0
05185;200705;206873418,36;0;248603881,36;-41730463;0;0;0
05657;200705;3985545,05;0;3990089,1;-4544,05000000028;0;0;0
05690;200705;16501638,44;0;17344670,61;-843032,17;0;0;0
06220;200705;112097999,06;0;159057771,82;-46959772,76;0;0;0
06351;200705;153592668,07;0;179491011,36;-25898343,29;0;0;0
06416;200705;159978687,43;0;161377969,43;-1399282;0;0;0
06491;200705;22605554,05;0;22631850,7;-26296,6499999985;0;0;0
06718;200705;8874840,01;0;8880640,91;-5800,90000000037;0;0;0
10901;200705;0;0;0;0;0;0;0
15580;200705;8352732,53;0;8560591,91;-207859,38;0;0;0
21661;200705;443123020,4;0;1312188290,67;-869065270,27;0;0;0
01627;200706;18997028,48;0;18997028,48;0;0;0;0
02101;200706;39238295,66;0;41657190,18;-2418894,52;0;0;0
05002;200706;22196414,37;0;28517128,5;-6320714,13;0;0;0
05151;200706;117701445,32;0;125615914,29;-7914468,97000001;0;0;0
05177;200706;343551425,33;0;444349190,73;-100797765,4;0;0;0
05690;200706;16885871,59;0;18345288,12;-1459416,53;0;0;0
06190;200706;375437047,21;0;560590671,74;-185153624,53;0;0;0
06351;200706;160470844,36;0;181482547,75;-21011703,39;0;0;0
06653;200706;89633136,82;0;99357472,25;-9724335,43000001;0;0;0
10031;200706;0;0;0;0;0;0;0
11070;200706;0;0;0;0;0;0;0
15580;200706;8356101,23;0;8563742,3;-207641,07;0;0;0
01007;200707;43703243,99;0;43703621,99;-378;0;0;0
02895;200707;11986818,05;0;12017541,15;-30723,0999999996;0;0;0
02933;200707;15668854,58;0;19892128,79;-4223274,21;0;0;0
05355;200707;132150022,15;0;134687047,89;-2537025,73999998;0;0;0
05436;200707;56697934;0;66498417;-9800483;0;0;0
05495;200707;110514718,58;0;121500441,46;-10985722,88;0;0;0
05908;200707;75707096,34;0;85718120,53;-10011024,19;0;0;0
05941;200707;20045553,41;0;31516125,68;-11470572,27;0;0;0
06033;200707;138474874,02;0;138627154,63;-152280,609999985;0;0;0
06041;200707;713733824,06;0;2351641557,6;-1637907733,54;0;0;0
06301;200707;8378159,46;0;8468079,46;-89920,0000000009;0;0;0
06602;200707;55109702,86;0;63957910,82;-8848207,96;0;0;0
06751;200707;123489199,52;0;128183509,07;-4694309,55;0;0;0
06769;200707;7234485,71;0;20626861,89;-13392376,18;0;0;0
06785;200707;357033992,18;0;361673856,61;-4639864,43000001;0;0;0
06998;200707;8812499,93;0;15061325,37;-6248825,44;0;0;0
10081;200707;87068,1;0;87068,1;0;0;0;0
10677;200707;0;0;0;0;0;0;0
10901;200707;0;0;0;0;0;0;0
25585;200707;190563916,28;0;195394387,31;-4830471,03;0;0;0
01007;200708;45786259,85;0;45786631,85;-372;0;0;0
02119;200708;3282494,56;0;3466510,65;-184016,09;0;0;0
02933;200708;14748966,14;0;19274738,86;-4525772,72;0;0;0
04618;200708;195304127,56;0;205248311,49;-9944183,93000001;0;0;0
10596;200405;0;0;0;0;0;0;0
10669;200405;0;0;0;0;0;0;0
20281;200405;272643,79;0;658365,24;-385721,45;0;0;0
27995;200405;19441449,83;0;19470514,65;-29064,8200000003;0;0;0
03298;200406;16777195,34;0;16792582,25;-15386,9100000001;0;0;0
05215;200406;210632174,14;0;2010342872,01;-1799710697,87;0;0;0
05274;200406;24603159,2;0;33047417,47;-8444258,27;0;0;0
05843;200406;54835024,47;0;55578809,95;-743785,480000004;0;0;0
05967;200406;8540152,11;0;8550723,11;-10571;0;0;0
06017;200406;1210696,56;0;1216936,96;-6240,39999999991;0;0;0
06068;200406;16727505,38;0;26833294,11;-10105788,73;0;0;0
06106;200406;180656459,43;0;350727121,09;-170070661,66;0;0;0
06351;200406;51833059,35;0;63349009,6;-11515950,25;0;0;0
06483;200406;56619402;0;56627679;-8277;0;0;0
06688;200406;138119384,2;0;166468206,86;-28348822,66;0;0;0
06840;200406;161933322,61;0;167815113,6;-5881790,98999998;0;0;0
06904;200406;2001915,38;0;6707195,06;-4705279,68;0;0;0
10448;200406;0;0;0;0;0;0;0
10596;200406;0;0;0;0;0;0;0
10847;200406;0;0;0;0;0;0;0
11070;200406;0;0;0;0;0;0;0
11088;200406;0;0;0;0;0;0;0
11126;200406;0;0;0;0;0;0;0
23345;200406;13343790;0;13387890;-44100;0;0;0
01147;200407;1200613,75;0;1200613,75;0;0;0;0
05096;200407;43858104,01;0;47446490,7;-3588386,69000001;0;0;0
05444;200407;349532004;0;3985686435;-3636154431;0;0;0
05525;200407;20514514,18;0;23460210,76;-2945696,58;0;0;0
05886;200407;489925842,23;0;738901765,13;-248975922,9;0;0;0
05967;200407;8531193,39;0;8541764,39;-10571;0;0;0
06122;200407;13521198,43;0;13770499,01;-249300,58;0;0;0
06572;200407;62447661,86;0;71969610,24;-9521948,38;0;0;0
06611;200407;0;0;0;0;0;0;0
06807;200407;1974093,74;0;1975819,01;-1725,27000000002;0;0;0
10138;200407;6920462,2;0;6934758,23;-14296,0300000003;0;0;0
20273;200407;14064046,9;0;14483152,99;-419106,09;0;0;0
20451;200407;5934343,26;0;6393210,5;-458867,24;0;0;0
21334;200407;19417454,33;0;69154153,63;-49736699,3;0;0;0
21661;200407;723202528,13;0;822670045,38;-99467517,25;0;0;0
05142;200408;114536619,16;0;241295078,12;-126758458,96;0;0;0
05321;200408;413693527,95;0;2498339587,66;-2084646059,71;0;0;0
05631;200408;778636321,51;0;916546763,24;-137910441,73;0;0;0
05665;200408;68579047,42;0;76870066,09;-8291018,67;0;0;0
06033;200408;94954825,3;0;96968192,64;-2013367,34;0;0;0
06050;200408;3191693,21;0;3519099,91;-327406,7;0;0;0
06360;200408;23565188,09;0;23185391,64;379796,449999999;0;0;0
06416;200408;102845691,16;0;104521348,38;-1675657,22;0;0;0
06921;200408;26064088,66;0;87811492,12;-61747403,46;0;0;0
06971;200408;4242062,11;0;45421263,06;-41179200,95;0;0;0
10065;200408;0;0;0;0;0;0;0
11088;200408;0;0;0;0;0;0;0
02763;200409;8057667,73;0;8057667,73;0;0;0;0
02895;200409;8187929,71;0;8189929,71;-2000;0;0;0
04707;200409;183640297,98;0;192496082,1;-8855784,12;0;0;0
05321;200409;421895695,84;0;2548676326,44;-2126780630,6;0;0;0
05886;200409;504616975,84;0;761960002,62;-257343026,78;0;0;0
05941;200409;14714482,53;0;17678627,42;-2964144,89;0;0;0
06203;200409;32169686,72;0;35617089,92;-3447403,2;0;0;0
06211;200409;2281362,4;0;2748211,25;-466848,85;0;0;0
06416;200409;103642416,21;0;105312157,76;-1669741,55000001;0;0;0
06513;200409;64449135,5;0;73766134,45;-9316998,95;0;0;0
06602;200409;113992556,37;0;116441353,3;-2448796,92999999;0;0;0
06653;200409;42528243,82;0;50996287,24;-8468043,42;0;0;0
06688;200409;128317439,29;0;158511376,94;-30193937,65;0;0;0
06751;200409;90101062,66;0;94033087,11;-3932024,45;0;0;0
10081;200409;156678,9;0;156678,9;0;0;0;0
10120;200409;0;0;0;0;0;0;0
10979;200409;0;0;0;0;0;0;0
11070;200409;0;0;0;0;0;0;0
21318;200409;15051483,51;0;15219530,72;-168047,210000001;0;0;0
22764;200409;4303025,15;0;4338452,57;-35427,4199999999;0;0;0
01007;200410;8362946,42;0;22015451,98;-13652505,56;0;0;0
04812;200410;8424936,67;0;8540451,05;-115514,380000001;0;0;0
05142;200410;109294184,48;0;236861871,59;-127567687,11;0;0;0
05436;200410;28796390;0;28954961;-158571;0;0;0
10987;201106;11816608,69;0;16287352,79;-4470744,1;0;0;0
14818;201106;7505578,95;0;7505578,95;0;0;0;0
21661;201106;1465321480,89;0;3385408681,48;-1920087200,59;0;0;0
23540;201106;18286304,32;0;27903031,01;-9616726,69;0;0;0
34665;201106;112957008,8;0;112983023,45;-26014,650000006;0;0;0
01007;201107;45399860,12;0;45584831,26;-184971,140000001;0;0;0
02101;201107;91614180,01;0;122540356,95;-30926176,94;0;0;0
02763;201107;16193322,6;0;19802871,28;-3609548,68;0;0;0
03034;201107;4051537,8;0;4051537,8;0;0;0;0
04812;201107;20144823,94;0;20186421,15;-41597,2099999972;0;0;0
05321;201107;2910032517,12;0;9323430766,92;-6413398249,8;0;0;0
06513;201107;139452613,52;0;141862740,07;-2410126,54999998;0;0;0
06572;201107;424198701,92;0;609364219,79;-185165517,87;0;0;0
06998;201107;13307154,16;0;22674526,04;-9367371,88;0;0;0
10065;201107;-68048174,07;0;121570547,7;-189618721,77;0;0;0
10120;201107;15080447,17;0;15103382,74;-22935,5700000003;0;0;0
10677;201107;1619250,23;0;4942128,48;-3322878,25;0;0;0
10901;201107;0;0;0;0;0;0;0
11070;201107;59965015,58;0;59975318,96;-10303,3800000027;0;0;0
34819;201107;98560351,85;0;100025450,57;-1465098,72;0;0;0
03271;201108;19747696,82;0;20071262,67;-323565,850000001;0;0;0
04251;201108;694463135,38;0;714755763,15;-20292627,77;0;0;0
04359;201108;16615038,85;0;16714625,14;-99586,290000001;0;0;0
05053;201108;32840481,52;0;65779205,48;-32938723,96;0;0;0
05070;201108;1125543133,61;0;2146795256,98;-1021252123,37;0;0;0
05118;201108;881157532,34;0;2139732266,73;-1258574734,39;0;0;0
05231;201108;42062777,65;0;42226625,71;-163848,060000002;0;0;0
05321;201108;2977051839,28642;0;9433880368,08858;-6456828528,80216;0;0;0
05495;201108;249071935,09;0;404191096,77;-155119161,68;0;0;0
05908;201108;64621415,14;0;72664019,33;-8042604,19;0;0;0
05991;201108;112290115,67;0;113355240,21;-1065124,53999999;0;0;0
06751;201108;131776197,24;0;142673377,07;-10897179,83;0;0;0
06785;201108;1055006131,94;0;1070860337,87;-15854205,9299999;0;0;0
10065;201108;-66390578,6;0;123236218,45;-189626797,05;0;0;0
10707;201108;13672211,96;0;27408710,76;-13736498,8;0;0;0
10979;201108;3710037,35;0;3710037,35;0;0;0;0
33294;201108;95388691,31;0;95452119,92;-63428,6099999994;0;0;0
34665;201108;116927902,94;0;116948403,55;-20500,6099999994;0;0;0
37729;201108;158323635,08;0;158388360,15;-64725,0699999928;0;0;0
02119;201109;5987381,54;0;6125591,45;-138209,91;0;0;0
02143;201109;205760923,61;0;215141180,2;-9380256,58999997;0;0;0
02933;201109;50581077,24;0;76367470,71;-25786393,47;0;0;0
03182;201109;1115249139,87;0;1116020972,17;-771832,300000191;0;0;0
05118;201109;893629120,27;0;2185652351,69;-1292023231,42;0;0;0
05142;201109;322761490,78;0;618771733,16;-296010242,38;0;0;0
06548;201109;206220535,29;0;254044685,34;-47824150,05;0;0;0
06653;201109;109213687,06;0;125386063,25;-16172376,19;0;0;0
06751;201109;132304964,25;0;143401374,27;-11096410,02;0;0;0
06866;201109;4345565732,55;0;4646428342,93;-300862610,38;0;0;0
10065;201109;-64674201,41;0;124936562,19;-189610763,6;0;0;0
10103;201109;176242,58;0;1556242,58;-1380000;0;0;0
10961;201109;549635,74;0;798956,12;-249320,38;0;0;0
11096;201109;7079956,73;0;7136071,49;-56114,7599999998;0;0;0
11134;201109;30059232,3;0;31695121,47;-1635889,17;0;0;0
21318;201109;11632333,81;0;11632333,81;0;0;0;0
25585;201109;317242172,33;0;321006235,8;-3764063,47000003;0;0;0
38873;201109;583340080;0;583340711;-631;0;0;0
02143;201110;208703453,69;0;218048783,23;-9345329,53999999;0;0;0
02879;201110;21603386,55;0;21603386,55;0;0;0;0
02933;201110;51349028,48;0;76520931,91;-25171903,43;0;0;0
03271;201110;20027550,57;0;20372264,05;-344713,48;0;0;0
05053;201110;39759232,45;0;68513401,46;-28754169,01;0;0;0
05096;201110;1921396584,07;0;6937122889,63;-5015726305,56;0;0;0
05436;201110;186087192;0;207154869;-21067677;0;0;0
06238;201110;588103839,97;0;1124489941,46;-536386101,49;0;0;0
06467;201110;84053103,69;0;88606450,21;-4553346,52;0;0;0
06653;201110;113596333;0;128971288,95;-15374955,95;0;0;0
06947;201110;165814342,91;0;356655137,45;-190840794,54;0;0;0
10014;201110;2141493,39;0;4169589,51;-2028096,12;0;0;0
10847;201110;14983286,69;0;14997981,35;-14694,6600000001;0;0;0
11126;201110;633426,77;0;645376,48;-11949,71;0;0;0
29319;201110;522682988,37;0;655804381,5;-133121393,13;0;0;0
38873;201110;591452505;0;591809321;-356816;0;0;0
03794;201111;16406252,96;0;16560006,29;-153753,329999998;0;0;0
05070;201111;901839703,03;0;1932946261,21;-1031106558,18;0;0;0
05312;200708;931706759;0;1040802473,77;-109095714,77;0;0;0
05436;200708;58101301;0;67657218;-9555917;0;0;0
05720;200708;-21172168,89;0;84538714,29;-105710883,18;0;0;0
05754;200708;18578460,39;0;22351537,72;-3773077,33;0;0;0
05908;200708;75289654,24;0;85264387,82;-9974733,58;0;0;0
06157;200708;11368458,58;0;11910696,34;-542237,76;0;0;0
06653;200708;90019454,12;0;100060662,62;-10041208,5;0;0;0
06866;200708;3067668969,18;0;3172857739,09;-105188769,91;0;0;0
06947;200708;52573717,85;0;107922915,42;-55349197,57;0;0;0
06998;200708;9575990,14;0;15947923,2;-6371933,06;0;0;0
10120;200708;0;0;0;0;0;0;0
10961;200708;0;0;0;0;0;0;0
11096;200708;0;0;0;0;0;0;0
28932;200708;72946802,23;0;197994052,03;-125047249,8;0;0;0
04740;200709;93147471,37;0;95625376;-2477904,63;0;0;0
05011;200709;224274986,5;0;231815128,58;-7540142,08000001;0;0;0
05070;200709;265642898,89;0;458360715,43;-192717816,54;0;0;0
05312;200709;957541446,12;0;1052452426,01;-94910979,89;0;0;0
05991;200709;10507038,67;0;11735071,62;-1228032,95;0;0;0
06335;200006;0;0;0;0;0;0;0
06424;200006;0;0;0;0;0;0;0
06513;200006;0;0;0;0;0;0;0
06734;200006;0;0;0;0;0;0;0
06904;200006;0;0;0;0;0;0;0
06939;200006;0;0;0;0;0;0;0
06971;200006;0;0;0;0;0;0;0
01007;200007;0;0;0;0;0;0;0
05002;200007;0;0;0;0;0;0;0
05118;200007;0;0;0;0;0;0;0
05177;200007;0;0;0;0;0;0;0
05185;200007;0;0;0;0;0;0;0
05193;200007;0;0;0;0;0;0;0
05231;200007;0;0;0;0;0;0;0
05274;200007;0;0;0;0;0;0;0
05355;200007;0;0;0;0;0;0;0
05428;200007;0;0;0;0;0;0;0
05495;200007;0;0;0;0;0;0;0
05649;200007;0;0;0;0;0;0;0
05746;200007;0;0;0;0;0;0;0
06033;200007;0;0;0;0;0;0;0
06131;200007;0;0;0;0;0;0;0
06190;200007;0;0;0;0;0;0;0
06572;200007;0;0;0;0;0;0;0
06602;200007;0;0;0;0;0;0;0
06777;200007;0;0;0;0;0;0;0
05002;200008;0;0;0;0;0;0;0
05177;200008;0;0;0;0;0;0;0
05185;200008;0;0;0;0;0;0;0
05355;200008;0;0;0;0;0;0;0
05428;200008;0;0;0;0;0;0;0
05487;200008;0;0;0;0;0;0;0
05622;200008;0;0;0;0;0;0;0
05801;200008;0;0;0;0;0;0;0
05886;200008;0;0;0;0;0;0;0
05975;200008;0;0;0;0;0;0;0
06009;200008;0;0;0;0;0;0;0
06092;200008;0;0;0;0;0;0;0
06491;200008;0;0;0;0;0;0;0
06611;200008;0;0;0;0;0;0;0
06726;200008;0;0;0;0;0;0;0
06891;200008;0;0;0;0;0;0;0
05321;200009;0;0;0;0;0;0;0
05495;200009;0;0;0;0;0;0;0
05533;200009;0;0;0;0;0;0;0
05746;200009;0;0;0;0;0;0;0
05941;200009;0;0;0;0;0;0;0
06041;200009;0;0;0;0;0;0;0
06424;200009;0;0;0;0;0;0;0
06432;200009;0;0;0;0;0;0;0
06777;200009;0;0;0;0;0;0;0
06858;200009;0;0;0;0;0;0;0
06882;200009;0;0;0;0;0;0;0
06921;200009;0;0;0;0;0;0;0
01007;200010;0;0;0;0;0;0;0
05215;200010;0;0;0;0;0;0;0
05886;200410;505778126,79;0;772554131,15;-266776004,36;0;0;0
06033;200410;94335968,11;0;96419140,02;-2083171,91;0;0;0
06394;200410;58962137,06;0;58965964,06;-3827;0;0;0
06491;200410;19162034,19;0;19170900,87;-8866,6799999997;0;0;0
06785;200410;232532047,97;0;242860796,84;-10328748,87;0;0;0
06955;200410;337745973,33;0;637839100,94;-300093127,61;0;0;0
06998;200410;8573420,52;0;9272498,48;-699077,960000001;0;0;0
09938;200410;104523834,97;0;104523834,97;0;0;0;0
10065;200410;0;0;0;0;0;0;0
19291;200410;24034048,29;0;24034048,29;0;0;0;0
20141;200410;153797002,02;0;155983240,92;-2186238,89999998;0;0;0
28932;200410;9195378,73;0;44378479,56;-35183100,83;0;0;0
03816;200411;81855718,12;0;82213409,22;-357691,099999994;0;0;0
05011;200411;67861332,73;0;76518395,22;-8657062,48999999;0;0;0
05070;200411;182417756,87;0;249789288,06;-67371531,19;0;0;0
05215;200411;320030479,98;0;2218570053,65;-1898539573,67;0;0;0
05312;200411;474450326;0;577612242;-103161916;0;0;0
05908;200411;67904180,69;0;75242841,83;-7338661,14;0;0;0
06041;200411;492689570,44;0;1778472904,06;-1285783333,62;0;0;0
06157;200411;7744289,92;0;9030966,19;-1286676,27;0;0;0
06653;200411;43522029,43;0;51953620,39;-8431590,96;0;0;0
06947;200411;17748880,58;0;46619541,43;-28870660,85;0;0;0
